pop_2009,per_capita_09,PCT_LACCESS_POP10,PCT_LACCESS_HHNV10,GROC09,RECFAC09,PCT_LACCESS_LOWI10,SUPERC09,CONVS09,SPECS09,WICS08,PCH_GROC_09_14,FFR09,FSR09,PCT_NSLP09,PCT_CACFP09,PCT_DIABETES_ADULTS08,PCT_OBESE_ADULTS08,METRO13
12604,22799,17.65442938,1.948373018,2,2,13.61129873,0,8,1,2,FALSE,3,6,8.898951226,0.961596182,8.2,27.4,0
10235,26440,6.215796403,5.389634421,2,0,1.639480612,0,8,0,1,FALSE,4,3,10.9781941,0.73534796,13.9,32.2,0
101252,37097,11.30673579,2.257328424,15,10,3.042959342,0,25,13,9,FALSE,60,68,9.130029932,0.979232698,8.2,26.6,1
78782,30553,31.77500704,6.47146222,16,4,13.06713899,3,57,1,13,FALSE,56,48,11.41667358,1.242679735,13.8,31.6,1
14146,27114,0.532823961,2.799151648,6,2,0.342727612,0,8,0,4,FALSE,7,10,10.77667438,1.05044108,10.2,30.6,0
477,34333,99.99999966,0,0,0,42.48608555,0,1,0,0,FALSE,0,1,13.55134283,2.286183103,10.2,28.6,0
23682,25304,4.067590888,3.398037165,3,3,1.223137988,0,18,0,5,FALSE,11,11,13.13427904,1.424865129,11.5,29.9,1
28071,30384,37.46409933,2.172118936,8,1,11.80205268,1,27,0,3,FALSE,21,27,13.13134268,1.224744981,9.3,29.5,0
199774,27904,19.91554346,1.714083225,26,20,7.299587997,5,72,7,23,TRUE,155,191,12.18051878,1.521881327,7.8,27.4,1
27657,26461,20.84097171,4.135869371,5,1,11.42031572,0,14,2,6,FALSE,21,12,12.31505542,0.916089934,13.6,37.6,0
9301,28479,0,6.403931809,2,0,0,0,3,0,2,FALSE,5,5,13.22995017,1.060774254,10.7,30.6,0
6220,33515,45.80221627,2.018615139,1,0,11.19246712,0,5,2,2,FALSE,4,3,13.13134268,1.224744981,10.6,27.8,1
24693,24160,46.30717214,3.492406457,2,0,19.41869588,1,15,2,5,TRUE,13,12,8.417275916,0.974292275,10.7,29.3,0
28667,25033,20.7957759,9.343724831,12,2,12.59554147,1,6,2,19,FALSE,25,11,13.22995017,1.060774254,13.9,33.1,0
52359,29245,4.819375965,2.635805537,6,1,1.850309115,1,32,0,7,FALSE,23,34,13.13134268,1.224744981,9.5,25.8,0
29770,24959,10.13142758,4.656346713,6,1,4.501738011,1,17,1,0,FALSE,13,13,13.74378556,1.291363538,10.5,32.6,0
5203,37450,28.37619625,2.931003839,5,1,6.52538141,0,6,1,3,FALSE,4,16,11.67903545,1.773987916,8.1,28,0
46325,33508,16.83615973,1.222651585,4,2,4.008388889,1,18,2,4,FALSE,30,28,13.22995017,1.060774254,9.9,32.6,1
38386,40361,11.63360513,3.391029098,5,2,4.126537102,1,21,1,6,FALSE,17,16,10.99078913,0.954011703,11.5,34.6,1
71679,35422,21.74880485,1.864632761,20,14,6.140194886,1,30,16,13,TRUE,57,80,7.990852609,1.056841824,8.2,22.6,1
9257,26186,1.080899219,6.947390209,1,0,0.787119903,0,10,0,3,FALSE,1,2,13.13427904,1.424865129,13.3,31.2,1
1858,21605,18.3503964,9.647007508,0,0,11.59746521,0,1,0,1,FALSE,0,0,13.08077594,1.652914943,13.6,39.1,0
19377,38337,23.77078714,1.625042323,3,3,6.235039011,1,17,4,4,FALSE,16,20,13.08077594,1.652914943,7.2,28.4,0
34877,29478,22.69884981,3.571002191,3,5,10.94596746,1,23,1,0,TRUE,28,12,13.74378556,1.291363538,12.3,36.8,0
118363,30098,26.06108574,2.64551813,25,7,10.04382389,3,88,2,22,TRUE,95,67,12.31505542,0.916089934,14.5,33.5,1
42783,35638,23.89340947,2.242791598,12,4,7.173297349,1,21,3,9,FALSE,29,28,13.11203063,1.247799097,7.3,30.2,0
52817,32992,13.97319508,1.735205363,9,4,4.270032307,1,17,4,13,TRUE,37,41,8.898951226,0.961596182,9.2,28.1,0
45650,44073,22.62960969,0.826854891,5,5,3.185954969,1,17,5,5,FALSE,27,21,10.36691348,1.751520385,6.5,28.4,0
36293,28549,26.30650387,7.798309486,9,4,11.33475389,1,26,1,4,TRUE,24,22,9.549006101,0.747406627,14.7,30.9,0
435004,43891,17.97280946,0.412175669,73,56,2.611465196,6,184,41,46,TRUE,402,460,9.549006101,0.747406627,9.5,25.1,1
20160,26298,12.75623175,3.322057573,5,0,6.178866841,0,10,1,5,TRUE,8,14,11.87019433,1.546710785,11.7,33,0
12593,30394,30.22098847,1.637465353,4,1,15.00621634,1,10,0,4,FALSE,11,6,7.778857766,0.686203567,5.7,20.2,0
280889,31423,32.84739003,3.097149945,52,27,13.44104175,6,113,14,47,FALSE,228,201,9.142336596,0.840354004,8.4,29.5,1
535294,35211,29.55850618,2.611660307,80,68,9.102366999,10,218,35,46,TRUE,436,314,9.703633786,1.072691744,11.9,30.1,1
236349,34146,24.79621109,2.329228712,49,24,8.64738557,3,128,13,38,TRUE,190,261,10.25076102,1.358123605,8.7,22.2,1
24165,26876,5.170695395,1.548284706,5,2,2.040448283,1,11,1,6,FALSE,17,7,12.27079455,0.953634165,10,28.6,1
5409,41594,90.14168202,2.238822811,4,1,25.85041731,0,3,0,2,FALSE,1,5,13.55134283,2.286183103,9.9,30.9,0
11779,31274,6.371062151,5.796799224,4,1,2.705932012,0,11,0,6,FALSE,7,13,10.99078913,0.954011703,12.4,29.4,0
16829,24452,0.584611663,3.341502714,4,0,0.184257068,0,8,0,2,FALSE,3,3,8.417275916,0.974292275,9.5,30.7,1
56708,42937,12.49203753,4.029752137,27,10,3.994529923,0,59,6,0,FALSE,25,81,8.823179362,1.14738806,7.4,23.6,0
29155,29013,11.80885407,5.132053151,4,2,4.155042838,1,21,0,6,FALSE,21,17,11.41667358,1.242679735,12.7,34.2,0
39709,26541,5.881770384,2.086547094,11,2,2.395631141,1,25,0,8,FALSE,23,21,10.99078913,0.954011703,10.5,32.9,0
61997,33352,18.18777722,2.27318452,12,8,5.405650425,1,33,5,12,FALSE,26,44,10.51943013,1.138312513,7.8,28.1,1
99845,39849,30.09934487,1.662154713,23,13,8.128930343,2,54,4,13,FALSE,84,91,13.08077594,1.652914943,7.5,25.9,1
34942,22785,4.765788915,5.285439529,6,2,2.24029898,1,35,0,8,FALSE,22,18,10.9781941,0.73534796,13.9,35.9,0
59353,42838,9.87737045,1.740758292,25,11,2.326301877,0,55,12,0,TRUE,25,71,8.823179362,1.14738806,7.7,21.9,0
3941,38367,8.805977544,3.00742772,1,0,2.68579456,0,2,0,2,FALSE,1,3,12.64728619,1.678405334,9.2,30.1,0
20004,35024,13.51839889,2.46685456,4,1,3.895766059,1,12,3,6,FALSE,10,17,13.11203063,1.247799097,8.4,28.8,0
1030,30526,52.47443477,1.79948589,1,0,16.01589379,0,2,0,1,FALSE,1,2,8.887484884,1.409349234,7.8,21.6,0
28174,25482,3.740518905,3.361673533,4,1,2.24805065,1,16,1,7,TRUE,24,25,13.13427904,1.424865129,10.2,26.9,0
5019,25876,30.87691986,2.196503088,3,0,12.41549094,0,7,0,3,FALSE,4,2,11.03772707,2.007890844,6.6,21.8,0
28546,27217,18.32142374,1.449841635,2,1,8.122011056,0,12,1,4,FALSE,12,13,12.27079455,0.953634165,9.3,29.9,0
8900,26003,8.103213424,3.35239464,2,0,4.573054638,0,17,0,1,FALSE,6,6,13.13427904,1.424865129,13.4,31.8,0
23340,24828,6.959522412,4.75051711,7,3,3.802058204,0,18,0,13,FALSE,19,10,13.22995017,1.060774254,10.3,33.9,0
29987,40812,13.97242715,1.751310947,5,6,1.916185218,0,30,0,7,TRUE,21,23,13.13427904,1.424865129,9.6,28.7,1
5371,36961,28.69121571,0.581372992,3,1,9.565227988,0,5,3,6,FALSE,7,7,13.08077594,1.652914943,10.4,29.8,0
9989,27488,24.0816866,1.396682927,4,2,11.96525228,0,6,2,3,FALSE,4,9,13.08077594,1.652914943,8.1,28.5,0
25507,30148,17.20991951,2.486974012,4,1,7.718706699,1,14,0,4,TRUE,13,28,7.778857766,0.686203567,6.8,21.2,0
93547,29498,22.17008641,5.203141165,16,11,11.48006585,3,69,2,15,TRUE,52,59,10.25076102,1.358123605,11.2,30.9,1
20372,34063,35.56066758,6.115040971,3,4,14.1713077,1,12,1,6,FALSE,11,17,10.51943013,1.138312513,8.8,30.1,0
116001,30663,24.15288891,2.310023659,20,11,8.601168297,5,49,9,20,FALSE,60,72,8.124539131,1.069123552,8.5,28.2,1
1583431,110226,0.000126114,0,1230,449,0,0,131,504,369,TRUE,2250,4118,9.275093311,1.440967568,6.8,16.1,1
50064,26791,6.813814061,4.765572389,11,0,2.341923049,1,32,3,10,FALSE,29,27,8.417275916,0.974292275,11.5,31.1,0
21257,29186,21.16140836,5.187465578,4,2,9.387720081,1,16,1,4,FALSE,9,13,12.18051878,1.521881327,10.4,29.5,0
5285,36979,47.2630006,3.27939193,3,1,16.10375324,0,2,1,4,FALSE,1,11,11.67903545,1.773987916,8.9,27.5,0
8317,40265,24.52305179,2.780592006,3,1,8.901755712,0,7,0,4,TRUE,2,8,13.08077594,1.652914943,8.7,27.9,1
13043,30318,33.06411627,2.843369255,6,1,13.79939114,0,6,0,3,FALSE,4,14,7.990852609,1.056841824,9.8,30,1
365259,38338,33.22875083,2.846426965,50,46,7.353735713,6,116,28,38,TRUE,229,250,9.130029932,0.979232698,9.4,25.9,1
93446,46739,18.35391727,6.066187237,9,13,3.182109076,2,34,8,11,TRUE,56,67,9.703633786,1.072691744,10.2,27.3,1
50841,37465,35.10976833,1.759906956,17,4,10.04104273,1,39,5,5,FALSE,31,35,13.13134268,1.224744981,10,26.7,1
20793,22177,13.19350173,5.850808528,6,2,8.484767124,1,11,2,6,FALSE,15,7,13.22995017,1.060774254,12.2,31.2,0
54436,36278,17.66431369,0.4822928,12,7,2.976676622,0,8,2,7,FALSE,28,29,8.590151677,0.886967643,7.2,25,1
191434,28198,33.87715024,2.582469121,21,17,18.0934024,2,101,8,11,FALSE,154,113,13.13134268,1.224744981,7.4,26.1,1
41831,33211,15.64349501,2.922782795,8,1,5.113205792,1,20,1,8,FALSE,15,34,9.130029932,0.979232698,10.2,29.5,0
20664,29660,10.78724342,4.199068698,3,0,4.703317656,1,14,1,4,FALSE,10,6,13.06603005,1.313646519,11.8,36,0
1779,41403,100.0000002,5.261746856,1,0,36.49429723,0,2,0,2,FALSE,0,0,12.64728619,1.678405334,10.2,29.8,0
1487206,49198,30.37116045,1.367125221,508,197,4.217107109,9,523,261,117,TRUE,1101,1235,9.275093311,1.440967568,8,24.7,1
22325,31043,0,0.83405417,4,3,0,1,13,1,4,FALSE,19,21,13.13427904,1.424865129,9.9,26.8,1
3226,37359,26.13531971,1.278462418,1,0,6.434252251,0,4,0,1,TRUE,1,3,12.64728619,1.678405334,9.5,29.3,0
21759,32898,19.53974086,2.097611815,5,1,6.109667983,1,15,0,6,FALSE,6,14,12.64728619,1.678405334,9.7,30.9,0
92526,29784,15.73061247,2.334430635,15,7,5.579330606,2,57,2,17,TRUE,61,61,12.31505542,0.916089934,12.8,29.1,1
1321,32376,100.0000004,8.348134995,1,0,53.00146417,0,1,0,1,FALSE,1,2,13.13134268,1.224744981,11.4,26.7,0
8566,39846,53.71143046,2.08985587,3,0,16.71864505,0,7,0,1,FALSE,7,6,12.64728619,1.678405334,9.2,30.7,0
73372,34141,16.13197784,2.927212963,22,5,5.391180203,1,44,7,14,FALSE,40,21,13.06603005,1.313646519,12.6,33.2,1
219777,32296,22.15873432,2.09568849,51,17,7.219096294,1,59,18,31,FALSE,150,122,8.590151677,0.886967643,8.3,24.4,1
11870,24170,44.32922518,12.60499684,10,0,27.56702253,0,7,0,9,FALSE,6,6,12.31505542,0.916089934,17.1,40.8,0
3253,37192,99.9999998,3.936068119,0,0,38.82086029,0,2,0,1,FALSE,1,2,12.64728619,1.678405334,10.7,29.1,0
8286,26411,12.5199122,5.686292528,5,0,6.246559007,0,7,0,3,FALSE,6,5,12.18051878,1.521881327,13.3,32.1,0
4065,35712,5.688329747,3.977992348,0,0,1.16714778,0,1,2,0,FALSE,1,8,6.954297724,0.387917907,7.3,25.8,1
22364,39116,29.21238514,1.553732528,4,5,6.257765603,1,12,4,7,TRUE,12,14,13.55134283,2.286183103,8.7,30.8,0
3723,32969,53.96469773,4.940176566,4,0,20.97006487,0,4,0,4,FALSE,1,3,13.08077594,1.652914943,10.2,33.2,0
930,39697,99.99999981,7.258064499,0,0,46.94117627,0,2,0,0,FALSE,1,1,13.13134268,1.224744981,11.6,26,0
4076,18792,26.69489469,0.530132442,1,0,10.21031075,0,5,1,1,FALSE,2,2,13.13134268,1.224744981,8.3,28.7,0
2861,29929,8.287625664,2.702313556,2,0,2.875993288,0,3,0,1,FALSE,0,1,11.87019433,1.546710785,12.5,31,0
11154,33023,9.012655346,6.711615771,1,0,4.001295313,0,7,0,4,TRUE,3,2,13.06603005,1.313646519,13.7,35.3,1
133744,33349,16.3258577,1.635320898,43,14,6.502850074,1,54,15,27,TRUE,85,135,8.590151677,0.886967643,9.4,25.1,0
12954,36327,3.983630723,3.531144659,3,0,1.840462297,0,6,0,3,FALSE,10,6,13.13134268,1.224744981,13,28.7,0
9014,32531,4.313830905,2.33770533,2,1,1.327966946,0,6,0,2,FALSE,2,10,10.77667438,1.05044108,9.8,29.9,0
32386,44582,29.60113336,1.951651644,4,4,5.370767805,1,14,2,5,TRUE,25,22,13.13427904,1.424865129,9.7,28.2,1
9485,31010,10.83794055,2.076990797,2,0,4.650349249,0,9,0,2,FALSE,6,13,12.64728619,1.678405334,10.2,30.1,0
795251,42282,30.55948898,2.118617857,140,107,4.703551237,7,317,53,120,FALSE,502,575,8.304766434,0.852798333,8.2,24.3,1
110433,28908,24.89709248,3.055375134,23,12,10.68732115,2,76,4,20,TRUE,90,75,13.13427904,1.424865129,11.9,31.3,1
7628,30437,13.88168606,0.179999667,1,0,6.480526017,0,2,0,1,FALSE,1,7,10.99772869,0.626018485,8.2,26.8,0
56085,29758,14.09946117,3.561003439,8,3,5.916896289,1,31,0,0,TRUE,34,20,13.74378556,1.291363538,12.6,31.6,0
13762,27152,16.81663539,1.225140449,7,2,6.832989184,0,12,0,3,TRUE,15,10,8.590151677,0.886967643,9.6,23.3,0
200835,29260,20.6689972,2.140611713,46,12,7.229308,6,94,19,49,FALSE,141,90,9.142336596,0.840354004,11.1,35.7,1
7266,37070,17.20994869,1.483036972,4,1,3.989221846,0,3,0,3,FALSE,4,9,10.36691348,1.751520385,7.1,28.6,0
27234,32541,16.01128427,3.425796056,18,1,5.490125527,0,23,2,0,FALSE,13,25,8.823179362,1.14738806,7.6,26.2,0
41907,30702,16.72991905,2.018558266,9,6,6.125370461,1,22,2,4,FALSE,30,31,10.77667438,1.05044108,9.3,30.2,0
54197,30296,14.36243991,1.42296655,10,6,5.145957151,2,20,8,0,FALSE,52,37,13.74378556,1.291363538,9.4,31.7,1
809,40199,99.99999974,0.892857095,0,0,43.27563224,0,2,0,0,FALSE,0,3,13.55134283,2.286183103,8.3,28.5,0
19225,23415,0.100780484,3.758555676,2,1,0.048645125,0,11,0,4,FALSE,5,4,10.99078913,0.954011703,11,29.4,1
260009,45801,16.15218701,0.854500875,70,40,4.035085692,1,59,26,25,TRUE,167,236,8.590151677,0.886967643,6.2,17.1,1
64483,31617,15.04721102,0.964284177,7,3,6.717282578,1,35,4,8,TRUE,40,44,11.03772707,2.007890844,7.7,28.8,0
442603,34000,16.77427581,1.419903985,70,48,5.232626895,10,238,36,50,TRUE,350,343,9.703633786,1.072691744,10.7,31,1
216620,48156,19.69439445,2.157995281,30,24,6.33760408,7,79,9,21,FALSE,137,132,12.18051878,1.521881327,7.8,28,1
17581,23883,22.3367477,6.931510515,2,1,12.20871353,1,23,2,8,TRUE,17,8,13.13427904,1.424865129,12.4,31.7,0
7150,14552,0.16167841,3.657769217,3,0,0.052001829,0,5,0,2,FALSE,1,2,13.13427904,1.424865129,11.2,31.4,0
10082,26443,13.48569679,0.786664093,2,0,6.352463389,0,5,0,3,TRUE,4,3,13.13134268,1.224744981,9.8,28.1,0
39888,22372,14.30107123,3.146796881,8,0,6.144605908,0,26,0,6,FALSE,26,10,13.13427904,1.424865129,10.6,28.8,1
253245,38018,33.09629732,5.240376085,32,26,14.32910258,6,149,11,39,FALSE,184,134,13.06603005,1.313646519,12.7,31.2,1
6445,25571,34.01274338,5.031073022,4,0,20.08684287,0,4,1,4,FALSE,3,4,8.887484884,1.409349234,10.6,33.7,0
23352,36714,16.49316095,3.289146654,5,4,4.356810016,1,22,2,8,FALSE,16,11,13.06603005,1.313646519,11.5,31.9,1
11955,27658,76.78459455,2.946611331,1,1,21.7127338,0,1,2,2,FALSE,1,2,13.13427904,1.424865129,6.8,30.8,1
31883,28952,15.24995404,2.579980166,3,1,8.655740341,1,16,1,4,FALSE,15,20,11.87019433,1.546710785,13.3,31.8,0
9679,39300,33.46658744,1.833852352,3,1,9.908510785,0,4,1,4,FALSE,10,8,8.887484884,1.409349234,8.2,27.5,0
42611,35055,31.55503478,2.41298106,4,3,13.12236494,1,29,4,3,FALSE,31,31,13.13134268,1.224744981,9.6,27,0
13679,23753,5.915955073,2.795257766,4,1,2.650889358,0,7,0,4,FALSE,3,6,12.18051878,1.521881327,9.8,27.1,0
8708,27817,32.36397307,1.524944204,3,0,9.356974395,1,7,1,3,FALSE,8,7,11.87019433,1.546710785,10,29.5,0
301050,39517,38.25136967,1.815438492,26,16,13.19582512,5,161,16,18,TRUE,201,152,13.13134268,1.224744981,10.9,29.2,1
3362,52659,15.33914451,0.86892297,1,0,4.71095936,0,4,0,1,FALSE,3,3,13.13134268,1.224744981,10.1,26.6,0
329635,37230,38.3937288,1.806545228,34,29,6.581608348,5,106,14,44,FALSE,194,136,11.67903545,1.773987916,7.3,28.6,1
9340,27960,21.57571582,3.246168187,2,0,7.501324894,0,4,0,2,FALSE,2,7,11.87019433,1.546710785,12.3,30.5,0
3726,32283,12.22885724,1.220336259,1,0,4.185672983,0,5,0,1,FALSE,4,4,13.13134268,1.224744981,10.8,27.5,0
15268,29534,0.778869111,8.330480326,1,0,0.224343346,0,10,0,1,FALSE,3,4,10.9781941,0.73534796,13.6,33.9,1
101709,32311,8.460188899,2.447674012,8,8,4.210723974,2,51,3,9,TRUE,58,53,13.13134268,1.224744981,8.5,30.2,1
2199,30639,29.67077308,3.312238239,1,0,10.26550239,0,2,0,1,FALSE,1,2,10.77667438,1.05044108,10.7,28.8,0
33002,25504,16.5130001,5.290096503,8,0,8.476637815,1,25,0,12,TRUE,10,16,11.87019433,1.546710785,11.1,31.4,0
6109,34564,45.34808339,4.436568686,2,0,24.55579415,0,5,2,3,FALSE,3,6,8.887484884,1.409349234,8.6,27.6,0
74934,31664,27.7936643,1.379858909,11,7,8.277925502,1,23,5,11,TRUE,36,37,8.124539131,1.069123552,7.9,30.9,1
8533,33357,3.120856732,4.004393348,2,0,1.112277663,0,5,0,3,FALSE,1,5,12.27079455,0.953634165,10.7,30.5,0
9218,26230,22.96587459,1.660186352,2,1,8.851651929,1,7,0,3,TRUE,6,8,13.55134283,2.286183103,7.9,27.6,0
2013960,29042,22.31091595,1.267885846,327,117,7.462555844,11,414,105,219,FALSE,1342,907,8.590151677,0.886967643,7.7,28.6,1
31729,35289,40.84067803,2.98672028,1,2,15.7479795,1,19,3,3,TRUE,21,24,13.08077594,1.652914943,6.1,27.9,0
187357,24421,21.03727733,1.143075781,20,6,8.03015206,6,50,21,16,TRUE,92,70,10.99772869,0.626018485,8.3,29.5,1
2283,72513,100.0000001,2.142055911,3,1,32.12779033,0,4,0,2,FALSE,1,2,13.08077594,1.652914943,9.5,28,0
28008,27323,2.84453942,4.011393954,4,2,1.362617087,0,21,0,5,FALSE,14,6,13.13427904,1.424865129,11.4,29.1,1
29574,24094,22.44097636,5.728844673,9,1,16.35584579,1,22,0,0,FALSE,11,7,13.74378556,1.291363538,14.2,40.7,0
16243,27239,0.189395251,3.900926696,6,2,0.081441026,0,15,2,5,FALSE,11,13,9.142336596,0.840354004,10.3,31,0
42171,27362,7.743966402,2.677288167,11,3,3.072681194,1,29,1,11,FALSE,39,26,13.22995017,1.060774254,12.3,28.6,0
621008,46408,24.57084975,1.543432884,132,59,8.227422935,9,320,28,89,TRUE,574,543,10.99078913,0.954011703,9.4,30.3,1
5357,26456,35.18780888,6.219964821,2,0,19.47665521,0,6,0,7,FALSE,1,4,11.67903545,1.773987916,9.5,28.2,0
31156,27529,4.382813431,1.03206015,9,1,1.663196619,1,13,2,6,FALSE,11,34,7.778857766,0.686203567,6.7,18.8,0
144804,47046,32.01235163,1.381763832,22,12,3.729742994,2,40,9,13,FALSE,96,74,7.590923239,0.826373924,9.9,31.4,1
62462,29338,46.57680081,2.542575427,7,4,19.83130975,1,25,1,8,FALSE,34,34,11.03772707,2.007890844,7.6,24.9,0
18996,27939,6.292372319,3.811908352,4,1,2.22415736,1,12,1,4,FALSE,4,26,10.77667438,1.05044108,10.7,29.4,0
10276,38918,28.15571161,2.518446982,2,2,7.565059189,0,6,1,2,FALSE,3,7,11.67903545,1.773987916,8.1,28.2,0
6873,25204,4.454966696,11.66993045,2,1,2.553396773,0,4,0,1,FALSE,1,1,13.13427904,1.424865129,14.9,33.3,0
2689,47669,97.43516796,0.742400999,3,0,28.79426771,0,2,0,2,FALSE,3,3,12.64728619,1.678405334,11.7,29.5,0
11016,26577,5.552278163,3.556394024,1,0,1.914476782,0,16,1,2,TRUE,6,6,13.13427904,1.424865129,12,30.2,0
115023,39507,14.51110933,2.925404219,26,5,5.191471937,2,55,16,23,TRUE,94,118,9.275093311,1.440967568,7.5,27.6,1
52104,31570,7.84603505,3.396912062,13,4,3.691808287,1,53,2,15,FALSE,27,42,8.17218526,0.932108828,11,34.5,0
15639,27299,42.28308178,4.68903108,4,0,19.82553363,0,11,0,2,FALSE,4,12,13.06603005,1.313646519,11.5,34.6,1
81942,33418,14.25726524,2.6222741,15,6,4.857391624,1,36,6,10,TRUE,44,59,9.130029932,0.979232698,9.6,30.9,0
711595,41420,25.49815926,1.437736698,171,71,9.06709403,15,206,38,68,TRUE,641,553,11.87019433,1.546710785,10.2,28.7,1
8112,26060,31.75820687,3.417232176,2,0,15.87483192,0,6,0,0,FALSE,2,3,13.74378556,1.291363538,12.6,37,0
170524,35627,39.64191479,5.184878619,26,12,12.3922724,2,62,12,14,TRUE,104,84,9.130029932,0.979232698,10.2,30,1
118954,31444,11.72455584,2.14399788,22,6,3.512085644,2,91,7,17,FALSE,100,57,12.31505542,0.916089934,11,34.8,1
47763,42045,0.577735403,3.022846147,17,7,0.176909726,0,47,6,12,FALSE,49,109,8.365777702,0.535417021,8.5,21.9,0
786759,26493,22.37403566,1.494831578,111,51,12.03331698,11,240,44,78,TRUE,506,464,13.13134268,1.224744981,7.7,23.8,1
18562,25729,4.904971433,3.296990363,6,1,1.87897638,1,14,1,4,FALSE,9,8,9.549006101,0.747406627,11.4,27.5,0
35567,38109,9.959114735,2.212336422,8,5,2.533996573,0,19,3,4,FALSE,23,34,8.17218526,0.932108828,8.4,26.5,1
7654,26042,21.10786747,8.730248077,3,0,8.877386187,0,7,2,3,FALSE,2,3,12.18051878,1.521881327,13.5,32.2,0
137450,31516,16.54400643,4.275519748,30,7,7.198328223,2,48,9,22,TRUE,82,89,9.130029932,0.979232698,12.4,33.4,1
7538,25986,48.93433645,1.510568089,4,0,22.77570225,0,7,0,4,FALSE,1,5,7.990852609,1.056841824,7.7,23,0
3057,29816,63.57613863,4.817043521,2,0,21.8926633,0,3,1,2,TRUE,4,3,8.887484884,1.409349234,7.8,24.7,0
11632,35205,43.03744815,3.388081714,6,1,12.16690413,0,7,0,5,FALSE,8,5,11.67903545,1.773987916,8.2,27.9,0
52162,26317,16.07600463,3.561345868,8,4,7.799166131,1,37,1,13,TRUE,44,25,12.31505542,0.916089934,13.6,36.7,1
18497,29767,21.69671388,3.803615176,5,2,10.68449918,1,21,1,5,FALSE,13,12,13.13134268,1.224744981,10.4,27.1,0
11917,26625,33.81819908,10.19779314,3,0,18.34363951,0,9,0,2,FALSE,4,5,13.13134268,1.224744981,9.4,26.6,0
21071,28537,19.24128326,3.35952192,2,2,8.473982469,1,11,2,3,FALSE,13,17,10.77667438,1.05044108,9.7,30.6,0
8854,33891,40.17390847,1.550409761,4,0,13.3700007,0,6,3,4,FALSE,2,7,13.55134283,2.286183103,8.4,27.6,0
42747,32603,13.51204332,1.656914616,6,5,4.018544012,1,19,4,6,TRUE,25,28,9.703633786,1.072691744,11.5,30,1
10209,23823,43.00467877,1.494701979,1,2,13.18629352,0,7,0,2,TRUE,8,5,12.12789614,1.007802994,7.2,26,1
12588,26726,33.53683589,8.00626757,4,1,14.34014216,0,7,0,2,FALSE,3,4,9.549006101,0.747406627,11.5,28.3,0
39084,28942,16.54097157,4.715183897,3,0,6.164604885,1,17,2,4,TRUE,14,16,13.13134268,1.224744981,10.3,27.6,1
18894,27953,7.84563118,2.186209978,4,2,3.504070214,1,8,0,6,FALSE,13,9,13.22995017,1.060774254,11.8,31.9,0
31749,25993,14.03452178,2.233492863,8,2,6.49903022,1,26,2,4,FALSE,18,15,13.13134268,1.224744981,9.1,29.1,0
8533,23730,0,4.413499228,2,0,0,0,10,1,5,FALSE,3,3,13.22995017,1.060774254,11,31.3,1
8336,22945,32.01755851,12.93956338,3,0,22.79027869,0,3,0,0,FALSE,3,2,13.74378556,1.291363538,14.4,39.8,0
7856,29672,11.86435911,0.209267673,2,0,3.20139566,0,6,0,2,FALSE,6,6,13.13134268,1.224744981,10.1,27.4,0
22039,25822,21.97133107,2.088678507,1,1,9.626632585,1,11,3,2,FALSE,10,9,10.99772869,0.626018485,8.9,27.7,0
41093,27439,2.861895093,3.531678704,7,2,1.09694807,1,26,1,7,FALSE,24,31,11.87019433,1.546710785,11.3,32.7,0
365388,52774,28.00960884,1.69394459,116,62,3.124379044,2,99,42,51,TRUE,272,270,8.102654432,0.848486616,8.7,24,1
14008,39155,47.97131742,3.126376516,6,1,8.151813033,0,10,1,2,FALSE,16,40,8.590151677,0.886967643,7,20.7,0
317252,32726,30.22562468,2.573445411,46,21,12.79758069,6,155,12,47,TRUE,240,187,10.25076102,1.358123605,12.2,32.5,1
7037,34352,23.27570154,4.965880211,3,0,6.636523714,0,5,1,1,FALSE,1,2,9.549006101,0.747406627,12.7,31.7,0
42285,27603,6.676823688,1.547931233,9,2,2.490754264,0,23,3,10,FALSE,16,22,9.142336596,0.840354004,9.5,32.8,0
83009,29382,4.478454797,2.98417262,11,2,1.162896577,2,52,0,15,TRUE,48,48,12.31505542,0.916089934,11.4,33.7,1
43570,29468,16.69313118,1.865472449,7,5,5.086357427,1,16,2,6,FALSE,18,29,10.51943013,1.138312513,6.6,27.9,0
55323,30537,12.82064631,1.854528596,9,1,1.838544387,1,30,3,8,FALSE,28,17,9.703633786,1.072691744,10.9,30.9,1
17448,32773,17.61422661,2.722954014,5,1,5.183420698,0,9,5,3,FALSE,5,18,9.549006101,0.747406627,12.5,29.8,0
318842,35054,10.17323775,1.874237622,115,29,4.673932647,0,125,27,21,FALSE,296,345,10.77667438,1.05044108,11.2,33.4,1
82896,48218,34.71676796,2.678784178,8,13,6.071003948,1,35,8,6,TRUE,68,133,7.502499504,0.889282184,7.2,20.9,1
233910,41555,19.68595573,1.789223266,38,26,3.205674385,4,72,22,20,FALSE,151,156,9.130029932,0.979232698,9.9,26,1
13964,26719,7.984516404,3.458365422,3,1,3.447545651,0,9,0,3,TRUE,8,12,10.77667438,1.05044108,10.4,29.5,0
156661,33840,37.35791095,3.050229633,18,27,13.98299599,4,81,4,20,TRUE,150,92,10.99078913,0.954011703,12.9,31.2,1
